"id_top"	"id"	"name"	"wdegree"	"publications"	"rank_year_cited_pubmed_title"	"ids"
"17"	"au0637x_bal"	"Ballif, M"	"30"	"3"	"[[1,2012,18,22943573,""Drug resistance-conferring mutations in Mycobacterium tuberc""],[9,2014,6,25476850,""Diversity of Mycobacterium tuberculosis and drug resistance ""],[1,2014,3,25299866,""Detection and management of drug-resistant tuberculosis in H""]]"	"[""10.1186_1471_2180_12_191"",""10.1186_s12866_014_0307_2"",""10.5588_ijtld.14.0106""]"
"17"	"au2264x_die"	"Diel, R"	"29"	"8"	"[[1,2016,5,26647440,""Cost-benefit analysis of Xpert MTB/RIF for tuberculosis susp""],[1,2012,48,22267754,""Tuberculosis: cost of illness in Germany""],[1,2016,12,26884805,""Consequences of tuberculosis among asylum seekers for health""],[1,2014,75,23949960,""Costs of tuberculosis disease in the European Union: a syste""],[1,2015,6,25862597,""Cost effectiveness of treating multi-drug resistant tubercul""],[2,2010,56,20702677,""Mycobacterium tuberculosis Beijing Lineage Favors the Spread""],[1,2014,4,24849396,""Cost-Effectiveness Analysis of Interventions for Tuberculosi""],[1,2014,12,25443398,""Cost of multi drug resistance tuberculosis in Germany""]]"	"[""10.1183_13993003.01333_2015"",""10.1183_09031936.00204611"",""10.1186_s12995_016_0093_x"",""10.1183_09031936.00079413"",""10.1016_j.rmed.2015.01.017"",""10.1128_JCM.00715_10"",""10.1007_s40273_014_0159_5"",""10.1016_j.rmed.2014.09.021""]"
"17"	"au0787x_bec"	"Beck, HP"	"25"	"2"	"[[13,2014,6,25476850,""Diversity of Mycobacterium tuberculosis and drug resistance ""],[12,2012,18,22943573,""Drug resistance-conferring mutations in Mycobacterium tuberc""]]"	"[""10.1186_s12866_014_0307_2"",""10.1186_1471_2180_12_191""]"
"17"	"au8200x_san"	"Sanchez-Padilla, E"	"22"	"3"	"[[1,2012,27,22260950,""High Prevalence of Multidrug-Resistant Tuberculosis Swazilan""],[1,2013,6,23827027,""Multidrug- and isoniazid-resistant tuberculosis in three hig""],[10,2016,19,26792469,""Identification of patients who could benefit from bedaquilin""]]"	"[""10.3201_eid1801.110850"",""10.5588_ijtld.12.0842"",""10.5588_ijtld.15.0962""]"
"17"	"au0428x_ard"	"Ardizzoni, E"	"20"	"3"	"[[1,2015,12,26670929,""Implementing the Xpert R MTB/RIF Diagnostic Test for Tubercu""],[2,2013,6,23827027,""Multidrug- and isoniazid-resistant tuberculosis in three hig""],[1,2015,2,26614200,""The thin-layer agar method for direct phenotypic detection o""]]"	"[""10.1371_journal.pone.0144656"",""10.5588_ijtld.12.0842"",""10.5588_ijtld.15.0136""]"
"139"	"au8983x_sri"	"Sriram, D"	"157"	"30"	"[[1,2006,66,16554151,""Gatifloxacin derivatives: Synthesis antimycobacterial activi""],[4,2012,14,22575534,""A solvent free four-component synthesis and 13-dipolar cyclo""],[1,2012,3,null,""Novel antitubercular diallyl/dibenzylthiosemicarbazones endo""],[1,2007,35,17449482,""Antimycobacterial activity of novel 1-5-cyclobutyl-13-oxazol""],[1,2007,36,17960928,""Antimycobacterial activities of novel 1-Cyclopropyl/tert-but""],[9,2015,3,26253635,""Synthesis and biological evaluation of phaitanthrin congener""],[6,2008,25,18304818,""Antimycobacterial activities of novel 2-sub-3-fluoro/nitro-5""],[6,2008,4,18359434,""Antimycobacterial and phototoxic evaluation of novel 6-fluor""],[6,2008,10,18782045,""Synthesis antimycobacterial activities and phototoxic evalua""],[5,2008,149,18714980,""Discovery of antimycobacterial spiro-piperidin-4-ones: An at""],[5,2007,91,17933535,""An atom efficient solvent-free green synthesis and antimycob""],[6,2008,36,18068979,""Novel ofloxacin derivatives: Synthesis antimycobacterial and""],[8,2008,15,18078756,""Synthesis and antimycobacterial evaluation of newer 1-cyclop""],[5,2008,66,null,""A highly atom economic chemo- regio- and stereoselective syn""],[4,2009,12,18078735,""Antitubercular activities of novel benzothiazolo naphthyrido""],[5,2009,4,19137533,""Synthesis and in-vitro Antimycobacterial Evaluation of 1-Cyc""],[6,2009,20,18031974,""Antimycobacterial activities of novel fluoroquinolones""],[4,2009,33,18502542,""Synthesis and antimycobacterial activities of novel 6-nitroq""],[6,2011,10,21937152,""A facile synthesis of carbocycle-fused mono and bis-123-sele""],[3,2011,19,21320779,""Microwave assisted one-pot synthesis of highly potent novel ""]]"	"[""10.1016_j.bmcl.2006.02.065"",""10.1016_j.ejmech.2012.04.021"",""10.1007_s00044_011_9638_9"",""10.1093_jac_dkm085"",""10.1021_jm700999n"",""10.1016_j.bmcl.2015.07.057"",""10.1016_j.bmc.2007.11.016"",""10.1016_j.ijantimicag.2007.12.007"",""10.2174_157340608785700225"",""10.1021_jm800545k"",""10.1016_j.bmcl.2007.09.095"",""10.1016_j.bmcl.2007.11.110"",""10.1016_j.bmc.2007.11.050"",""10.1016_j.tet.2008.01.072"",""10.1016_j.biopha.2007.10.009"",""10.1002_ardp.200800015"",""10.1016_j.biopha.2007.10.004"",""10.1016_j.ejmech.2008.02.031"",""10.1016_j.ejmech.2011.09.007"",""10.1016_j.bmcl.2011.01.122""]"
"139"	"au9168x_swa"	"Swaminathan, S"	"66"	"9"	"[[1,2005,17,16104637,""Anti-tuberculosis drug resistance in patients with HIV and t""],[2,2013,6,23990343,""Drug-Resistant Tuberculosis: Pediatric Guidelines""],[12,2015,7,25738956,""High Rates of Ofloxacin Resistance in Mycobacterium tubercul""],[6,2015,10,26658592,""Drug resistance among extrapulmonary TB patients: Six years ""],[39,2017,6,28092681,""Genomic analysis of globally diverse Mycobacterium tuberculo""],[1,2008,20,18820380,""A profile of bacteriologically confirmed pulmonary tuberculo""],[7,2014,2,24670701,""Are we justified in treating for multidrug-resistant tubercu""],[11,2016,3,27738284,""Impact of rapid molecular diagnostic tests on time to treatm""],[11,2016,3,27931345,""Factors associated with sputum culture conversion in multidr""]]"	"[""pub-1858"",""10.1007_s11908_013_0363_z"",""10.1371_journal.pone.0117421"",""10.4103_0971_5916.171284"",""10.1038_ng.3767"",""pub-1668"",""10.5588_ijtld.13.0429"",""10.1093_trstmh_trw060"",""10.5588_ijtld.16.0096""]"
"139"	"au8545x_sha"	"Sharma, SK"	"66"	"7"	"[[1,2017,2,28611374,""Efficacy and Safety of Mycobacterium indicus pranii as an ad""],[3,2013,21,24039735,""Comparative Evaluation of GenoType MTBDRplus Line Probe Assa""],[1,2013,6,23563371,""Contribution of medical colleges to tuberculosis control in ""],[1,2006,111,16840411,""Multidrug-resistant tuberculosis - A menace that threatens t""],[1,2009,26,19942741,""Prevalence of extensively drug-resistant tuberculosis among ""],[1,2011,35,21441686,""Prevalence of multidrug-resistant tuberculosis among Categor""],[1,2011,23,21441685,""Prevalence of multidrug-resistant tuberculosis among newly d""]]"	"[""10.1038_s41598_017_03514_1"",""10.1371_journal.pone.0072036"",""pub-1062"",""10.1378_chest.130.1.261"",""pub-1565"",""pub-1381"",""pub-1394""]"
"139"	"au10486x_yog"	"Yogeeswari, P"	"61"	"29"	"[[3,2006,66,16554151,""Gatifloxacin derivatives: Synthesis antimycobacterial activi""],[2,2010,7,20569083,""5-Nitro-26-dioxohexahydro-4-pyrimidinecarboxamides: synthesi""],[8,2015,3,26253635,""Synthesis and biological evaluation of phaitanthrin congener""],[4,2009,15,19781824,""L-Proline-catalysed facile green protocol for the synthesis ""],[5,2010,62,19900810,""A highly atom economic chemo- regio- and stereoselective syn""],[2,2010,18,19942326,""Discovery of novel antitubercular 210-dihydro-4aH-chromeno32""],[5,2011,10,21937152,""A facile synthesis of carbocycle-fused mono and bis-123-sele""],[5,2010,37,19944499,""A microwave-assisted facile regioselective Friedlander synth""],[4,2010,23,null,""13-Dipolar cycloaddition of nitrile oxides to R-1-1-phenylet""],[4,2009,118,19524332,""A facile synthesis and antimycobacterial evaluation of novel""],[4,2009,43,null,""A facile domino protocol for the regioselective synthesis an""],[4,2009,4,19137533,""Synthesis and in-vitro Antimycobacterial Evaluation of 1-Cyc""],[3,2009,33,18502542,""Synthesis and antimycobacterial activities of novel 6-nitroq""],[4,2008,149,18714980,""Discovery of antimycobacterial spiro-piperidin-4-ones: An at""],[3,2008,10,18782045,""Synthesis antimycobacterial activities and phototoxic evalua""],[2,2011,19,21320779,""Microwave assisted one-pot synthesis of highly potent novel ""],[4,2009,54,19403307,""A microwave-assisted facile regioselective Fischer indole sy""],[3,2009,20,18031974,""Antimycobacterial activities of novel fluoroquinolones""],[3,2009,12,18078735,""Antitubercular activities of novel benzothiazolo naphthyrido""],[4,2007,91,17933535,""An atom efficient solvent-free green synthesis and antimycob""]]"	"[""10.1016_j.bmcl.2006.02.065"",""10.3109_14756360903425221"",""10.1016_j.bmcl.2015.07.057"",""10.1016_j.ejmech.2009.09.001"",""10.1016_j.bmcl.2009.10.107"",""10.1016_j.ejmech.2009.09.033"",""10.1016_j.ejmech.2011.09.007"",""10.1016_j.ejmech.2009.11.011"",""10.1016_j.tetasy.2010.03.054"",""10.1016_j.ejmech.2009.05.010"",""10.1016_j.tetlet.2009.08.085"",""10.1002_ardp.200800015"",""10.1016_j.ejmech.2008.02.031"",""10.1021_jm800545k"",""10.2174_157340608785700225"",""10.1016_j.bmcl.2011.01.122"",""10.1016_j.bmcl.2009.04.029"",""10.1016_j.biopha.2007.10.004"",""10.1016_j.biopha.2007.10.009"",""10.1016_j.bmcl.2007.09.095""]"
"139"	"au7174x_par"	"Paramasivan, CN"	"60"	"13"	"[[6,2015,10,26132584,""The Potential Impact of Up-Front Drug Sensitivity Testing on""],[4,2013,6,24083570,""Bactericidal activity of PA-824 against Mycobacterium tuberc""],[11,2013,21,24039735,""Comparative Evaluation of GenoType MTBDRplus Line Probe Assa""],[9,2016,3,26918818,""Factors Associated with Tuberculosis and Rifampicin-Resistan""],[7,2009,49,19723407,""Surveillance of drug-resistant tuberculosis in the state of ""],[4,1999,1,10643140,""Early results from indirect drug susceptibility test for tub""],[1,2002,44,12068979,""Surveillance of drug resistance in tuberculosis in two distr""],[2,2005,17,16104637,""Anti-tuberculosis drug resistance in patients with HIV and t""],[5,2007,16,17394692,""Surveillance of anti-tuberculosis drug resistance in Ernakul""],[10,2006,11,17044203,""National anti-tuberculosis drug resistance survey 2002 in My""],[4,2011,7,22152119,""Docking studies on novel analogues of 8 methoxy fluoroquinol""],[1,2010,23,20003696,""Experience establishing tuberculosis laboratory capacity in ""],[1,2010,31,20074419,""First- and second-line drug resistance patterns among previo""]]"	"[""10.1371_journal.pone.0131438"",""10.1186_1471_2180_13_218"",""10.1371_journal.pone.0072036"",""10.1371_journal.pone.0150054"",""pub-1574"",""pub-2041"",""pub-1978"",""pub-1858"",""pub-1780"",""pub-1802"",""10.1186_1472_6807_11_47"",""pub-1535"",""pub-1520""]"
"139"	"au8071x_sac"	"Sachdeva, KS"	"49"	"13"	"[[5,2016,3,27931345,""Factors associated with sputum culture conversion in multidr""],[7,2013,6,23563371,""Contribution of medical colleges to tuberculosis control in ""],[5,2014,22,24184256,""High degree of multi-drug resistance and hetero-resistance i""],[3,2012,4,23029092,""Is One Sputum Specimen as Good as Two during Follow-Up Cultu""],[3,2015,9,26301748,""Patient and Provider Reported Reasons for Lost to Follow Up ""],[9,2016,3,26894283,""Genotypic Phenotypic and Clinical Validation of GeneXpert in""],[10,2013,21,24039735,""Comparative Evaluation of GenoType MTBDRplus Line Probe Assa""],[3,2016,3,26918818,""Factors Associated with Tuberculosis and Rifampicin-Resistan""],[9,2011,22,22073182,""Operational Challenges in Diagnosing Multi-Drug Resistant TB""],[3,2014,12,25058124,""Impact of Introducing the Line Probe Assay on Time to Treatm""],[16,2011,6,null,""How Do Patients Who Fail First-Line TB Treatment but Who Are""],[1,2015,10,26132584,""The Potential Impact of Up-Front Drug Sensitivity Testing on""],[9,2014,20,25333696,""Alarming Levels of Drug-Resistant Tuberculosis in HIV-Infect""]]"	"[""10.5588_ijtld.16.0096"",""pub-1062"",""10.1016_j.tube.2013.10.001"",""10.1371_journal.pone.0045554"",""10.1371_journal.pone.0135802"",""10.1371_journal.pone.0149258"",""10.1371_journal.pone.0072036"",""10.1371_journal.pone.0150054"",""10.1371_journal.pone.0026659"",""10.1371_journal.pone.0102989"",""10.1371_journal.pone.0025698"",""10.1371_journal.pone.0131438"",""10.1371_journal.pone.0110461""]"
"139"	"au8778x_sin"	"Singhal, R"	"49"	"7"	"[[1,2016,0,27335153,""Sequence Analysis of Fluoroquinolone Resistance-Associated G""],[1,2014,9,25488443,""Detection of multi-drug resistance  characterization of muta""],[1,2012,39,21965225,""Linezolid: an effective safe and cheap drug for patients fai""],[2,2011,14,22283889,""Tuberculosis among household contacts of multidrug-resistant""],[1,2009,37,19723377,""Seven-year DOTS-Plus pilot experience in India: results cons""],[1,2009,18,19335960,""Risk factors for new pulmonary tuberculosis patients failing""],[1,2015,9,null,""Early detection of multi-drug resistance and common mutation""]]"	"[""10.1128_JCM.00670_16"",""pub-0737"",""10.1183_09031936.00076811"",""10.5588_ijtld.10.0564"",""pub-1582"",""pub-1613"",""10.4103_0255_0857.150879""]"
"139"	"au0798x_beh"	"Behera, D"	"47"	"10"	"[[10,2014,12,25058124,""Impact of Introducing the Line Probe Assay on Time to Treatm""],[8,2013,15,23390524,""Incidence and Risk Factors for Extensively Drug-Resistant Tu""],[3,2017,0,28729202,""High proportion of modern genotypes of M-tuberculosis and th""],[7,2012,39,21965225,""Linezolid: an effective safe and cheap drug for patients fai""],[5,2011,14,22283889,""Tuberculosis among household contacts of multidrug-resistant""],[9,2009,37,19723377,""Seven-year DOTS-Plus pilot experience in India: results cons""],[9,2009,18,19335960,""Risk factors for new pulmonary tuberculosis patients failing""],[6,2013,6,23563371,""Contribution of medical colleges to tuberculosis control in ""],[7,2017,0,28793376,""GenoType MTBDRplus assay for screening and characterization ""],[3,2016,1,27155185,""Distribution and association of Mycobacterium tuberculosis C""]]"	"[""10.1371_journal.pone.0102989"",""10.1371_journal.pone.0055299"",""10.1016_j.jgar.2017.04.010"",""10.1183_09031936.00076811"",""10.5588_ijtld.10.0564"",""pub-1582"",""pub-1613"",""pub-1062"",""10.1111_lam.12787"",""10.5588_ijtld.15.0621""]"
"139"	"au8411x_pal"	"Senthilkumar, P"	"47"	"15"	"[[3,2010,7,20569083,""5-Nitro-26-dioxohexahydro-4-pyrimidinecarboxamides: synthesi""],[3,2009,118,19524332,""A facile synthesis and antimycobacterial evaluation of novel""],[1,2009,20,18031974,""Antimycobacterial activities of novel fluoroquinolones""],[2,2009,12,18078735,""Antitubercular activities of novel benzothiazolo naphthyrido""],[1,2009,4,19137533,""Synthesis and in-vitro Antimycobacterial Evaluation of 1-Cyc""],[1,2009,33,18502542,""Synthesis and antimycobacterial activities of novel 6-nitroq""],[3,2008,149,18714980,""Discovery of antimycobacterial spiro-piperidin-4-ones: An at""],[2,2008,10,18782045,""Synthesis antimycobacterial activities and phototoxic evalua""],[2,2008,4,18359434,""Antimycobacterial and phototoxic evaluation of novel 6-fluor""],[1,2008,15,18078756,""Synthesis and antimycobacterial evaluation of newer 1-cyclop""],[2,2008,25,18304818,""Antimycobacterial activities of novel 2-sub-3-fluoro/nitro-5""],[3,2008,66,null,""A highly atom economic chemo- regio- and stereoselective syn""],[2,2008,36,18068979,""Novel ofloxacin derivatives: Synthesis antimycobacterial and""],[3,2007,91,17933535,""An atom efficient solvent-free green synthesis and antimycob""],[2,2007,36,17960928,""Antimycobacterial activities of novel 1-Cyclopropyl/tert-but""]]"	"[""10.3109_14756360903425221"",""10.1016_j.ejmech.2009.05.010"",""10.1016_j.biopha.2007.10.004"",""10.1016_j.biopha.2007.10.009"",""10.1002_ardp.200800015"",""10.1016_j.ejmech.2008.02.031"",""10.1021_jm800545k"",""10.2174_157340608785700225"",""10.1016_j.ijantimicag.2007.12.007"",""10.1016_j.bmc.2007.11.050"",""10.1016_j.bmc.2007.11.016"",""10.1016_j.tet.2008.01.072"",""10.1016_j.bmcl.2007.11.110"",""10.1016_j.bmcl.2007.09.095"",""10.1021_jm700999n""]"
"139"	"au2278x_din"	"Murugesan, D"	"42"	"12"	"[[3,2010,18,19942326,""Discovery of novel antitubercular 210-dihydro-4aH-chromeno32""],[2,2009,20,18031974,""Antimycobacterial activities of novel fluoroquinolones""],[1,2009,12,18078735,""Antitubercular activities of novel benzothiazolo naphthyrido""],[2,2009,4,19137533,""Synthesis and in-vitro Antimycobacterial Evaluation of 1-Cyc""],[2,2009,33,18502542,""Synthesis and antimycobacterial activities of novel 6-nitroq""],[1,2008,10,18782045,""Synthesis antimycobacterial activities and phototoxic evalua""],[1,2008,4,18359434,""Antimycobacterial and phototoxic evaluation of novel 6-fluor""],[2,2008,15,18078756,""Synthesis and antimycobacterial evaluation of newer 1-cyclop""],[1,2008,25,18304818,""Antimycobacterial activities of novel 2-sub-3-fluoro/nitro-5""],[1,2008,36,18068979,""Novel ofloxacin derivatives: Synthesis antimycobacterial and""],[3,2007,36,17960928,""Antimycobacterial activities of novel 1-Cyclopropyl/tert-but""],[3,2007,35,17449482,""Antimycobacterial activity of novel 1-5-cyclobutyl-13-oxazol""]]"	"[""10.1016_j.ejmech.2009.09.033"",""10.1016_j.biopha.2007.10.004"",""10.1016_j.biopha.2007.10.009"",""10.1002_ardp.200800015"",""10.1016_j.ejmech.2008.02.031"",""10.2174_157340608785700225"",""10.1016_j.ijantimicag.2007.12.007"",""10.1016_j.bmc.2007.11.050"",""10.1016_j.bmc.2007.11.016"",""10.1016_j.bmcl.2007.11.110"",""10.1021_jm700999n"",""10.1093_jac_dkm085""]"
"106"	"au9687x_van"	"van Deun, A"	"102"	"20"	"[[3,2000,38,10743297,""Directly observed treatment short-course strategy and multid""],[1,2004,76,15137531,""Results of a standardised regimen for multidrug-resistant tu""],[1,2005,47,15830740,""Tuberculosis bacteriology - priorities and indications in hi""],[4,2006,28,null,""Early and rapid microscopy-based diagnosis of true treatment""],[4,1995,28,8593367,""Drug resistant tuberculosis in sub-Saharan Africa: An estima""],[2,2016,2,27510237,""Gatifloxacin for short effective treatment of multidrug-resi""],[7,2016,0,27155183,""Sputum bacterial load predicts multidrug-resistant tuberculo""],[10,2011,15,21682972,""Evaluation of the Genotype R MTBDRplus assay as a tool for d""],[4,2011,85,22005110,""Xpert R MTB/RIF for national tuberculosis programmes in low-""],[1,2010,61,20074402,""Diagnosis of drug-resistant tuberculosis: reliability and ra""],[7,2010,43,20626940,""National anti-tuberculosis drug resistance study in Tanzania""],[11,2016,23,26604243,""Specific gyrA gene mutations predict poor treatment outcome ""],[6,2016,7,26970152,""Use of Xpert R MTB/RIF assay in the first national anti-tube""],[15,2015,8,25574912,""Anti-tuberculosis drug resistance in Bangladesh: reflections""],[8,2014,71,25216832,""High cure rate with standardised short-course multidrug-resi""],[30,2016,4,27587552,""Multidrug-resistant tuberculosis treatment failure detection""],[3,2014,53,25199531,""Evaluation of a standardized treatment regimen of anti-tuber""],[13,2014,9,24871222,""Pseudo-Outbreak of Pre-Extensively Drug-Resistant Pre-XDR Tu""],[7,2014,3,24732233,""Multi Drug Resistant Tuberculosis in Mosango a Rural Area in""],[16,2007,344,17552090,""Worldwide emergence of extensively drug-resistant tuberculos""]]"	"[""pub-2028"",""pub-1912"",""pub-1875"",""pub-1796"",""10.1016_0962_8479_95_90522_7"",""10.5588_ijtld.15.0884"",""10.5588_ijtld.15.0259"",""10.5588_ijtld.10.0515"",""10.5588_ijtld.11.0392"",""pub-1518"",""pub-1466"",""10.1093_jac_dkv360"",""10.5588_ijtld.15.0645"",""10.5588_ijtld.14.0200"",""10.5588_ijtld.13.0075"",""10.1183_13993003.00462_2016"",""10.1186_1745_6215_15_353"",""10.1128_JCM.00398_14"",""10.1371_journal.pone.0094618"",""10.3201_eid1303.061400""]"
"106"	"au7479x_por"	"Portaels, F"	"86"	"19"	"[[5,2010,12,20419138,""Fitness of Mycobacterium tuberculosis Strains of the W-Beiji""],[7,2009,30,19956770,""Outcomes after Chemotherapy with WHO Category II Regimen in ""],[5,2008,16,18419893,""High levels of resistance to second-line anti-tuberculosis d""],[6,2008,12,17950021,""Low levels of second-line drug resistance among multidrug-re""],[6,2007,18,17626172,""Implementation validation performed in Rwanda to determine w""],[5,2009,91,19752274,""High Level of Cross-Resistance between Kanamycin Amikacin an""],[13,2007,344,17552090,""Worldwide emergence of extensively drug-resistant tuberculos""],[7,2007,12,17705951,""Molecular investigation of recurrent tuberculosis in patient""],[6,2007,5,17376726,""Evidence of amplifier effect in pulmonary multidrug-resistan""],[6,1999,91,10331736,""Inadequacy of the current WHO re-treatment regimen in a cent""],[4,2000,38,10743297,""Directly observed treatment short-course strategy and multid""],[5,2000,95,10815743,""Detection of rifampicin resistance in Mycobacterium tubercul""],[6,2002,458,12121966,""Resazurin microtiter assay plate: Simple and inexpensive met""],[3,2003,154,14576129,""Resazurin microtiter assay plate testing of Mycobacterium tu""],[5,2004,76,15137531,""Results of a standardised regimen for multidrug-resistant tu""],[3,2005,41,15814974,""Rapid detection of ofloxacin resistance in Mycobacterium tub""],[6,2006,7,16848345,""Evaluation of the resazurin microtiter assay for rapid detec""],[13,2007,35,17263290,""Results of a national survey on drug resistance among pulmon""],[6,1995,28,8593367,""Drug resistant tuberculosis in sub-Saharan Africa: An estima""]]"	"[""10.1371_journal.pone.0010191"",""10.1371_journal.pone.0007954"",""pub-1697"",""10.1016_j.ijid.2007.05.003"",""10.1128_JCM.00590_07"",""10.1128_AAC.00851_09"",""10.3201_eid1303.061400"",""pub-1765"",""10.1016_j.ijid.2007.01.009"",""pub-2043"",""pub-2028"",""pub-2024"",""10.1128_AAC.46.8.2720_2722.2002"",""10.1128_AAC.47.11.3616_3619.2003"",""pub-1912"",""10.1128_JCM.43.4.1612_1616.2005"",""pub-1816"",""pub-1787"",""10.1016_0962_8479_95_90522_7""]"
"106"	"au7871x_rig"	"Rigouts, L"	"62"	"18"	"[[3,2007,12,17705951,""Molecular investigation of recurrent tuberculosis in patient""],[3,2007,5,17376726,""Evidence of amplifier effect in pulmonary multidrug-resistan""],[2,2000,38,10743297,""Directly observed treatment short-course strategy and multid""],[10,2005,25,16229227,""Does one size fit all Drug resistance and standard treatment""],[11,2007,35,17263290,""Results of a national survey on drug resistance among pulmon""],[2,2008,16,18419893,""High levels of resistance to second-line anti-tuberculosis d""],[1,2011,15,21682972,""Evaluation of the Genotype R MTBDRplus assay as a tool for d""],[5,2014,7,24890253,""Rapid diagnosis of pyrazinamide-resistant multidrug-resistan""],[2,2008,12,17950021,""Low levels of second-line drug resistance among multidrug-re""],[7,2015,3,26614197,""Systematic screening for drug-resistant tuberculosis with Xp""],[9,2015,2,26614200,""The thin-layer agar method for direct phenotypic detection o""],[1,2016,23,26604243,""Specific gyrA gene mutations predict poor treatment outcome ""],[5,2007,18,17626172,""Implementation validation performed in Rwanda to determine w""],[2,2009,30,19956770,""Outcomes after Chemotherapy with WHO Category II Regimen in ""],[6,2009,91,19752274,""High Level of Cross-Resistance between Kanamycin Amikacin an""],[7,2013,4,23984854,""Genetic variability of Mycobacterium tuberculosis complex in""],[6,2017,3,28031270,""Unexpected high prevalence of resistance-associated Rv0678 v""],[18,2017,1,29088294,""Half of rifampicin-resistant Mycobacterium tuberculosis comp""]]"	"[""pub-1765"",""10.1016_j.ijid.2007.01.009"",""pub-2028"",""pub-1847"",""pub-1787"",""pub-1697"",""10.5588_ijtld.10.0515"",""10.1111_1469_0691.12696"",""10.1016_j.ijid.2007.05.003"",""10.5588_ijtld.14.0956"",""10.5588_ijtld.15.0136"",""10.1093_jac_dkv360"",""10.1128_JCM.00590_07"",""10.1371_journal.pone.0007954"",""10.1128_AAC.00851_09"",""10.1186_1471_2334_13_397"",""10.1093_jac_dkw502"",""10.1371_journal.pone.0187211""]"
"106"	"au6626x_nai"	"Naidoo, P"	"51"	"7"	"[[1,2015,10,26511931,""Pathways to multidrug-resistant tuberculosis diagnosis and t""],[1,2016,5,26930400,""Comparing Tuberculosis Diagnostic Yield in Smear/Culture and""],[1,2014,34,25079599,""A Comparison of Multidrug-Resistant Tuberculosis Treatment C""],[1,2017,1,28199375,""Has universal screening with Xpert R MTB/RIF increased the p""],[9,2010,14,20214081,""Drug-susceptibility Patterns of Mycobacterium tuberculosis i""],[7,2015,4,26162363,""Comparing multidrug-resistant tuberculosis patient costs und""],[1,2016,3,27725051,""Comparing laboratory costs of smear/culture and Xpert R MTB/""]]"	"[""10.1186_s12913_015_1145_0"",""10.1371_journal.pone.0150487"",""10.1371_journal.pone.0103328"",""10.1371_journal.pone.0172143"",""pub-1522"",""10.5588_ijtld.14.0703"",""10.5588_ijtld.16.0081""]"
"106"	"au5925x_mar"	"Martin, A"	"48"	"14"	"[[2,2002,458,12121966,""Resazurin microtiter assay plate: Simple and inexpensive met""],[1,2003,154,14576129,""Resazurin microtiter assay plate testing of Mycobacterium tu""],[1,2005,41,15814974,""Rapid detection of ofloxacin resistance in Mycobacterium tub""],[2,2006,7,16848345,""Evaluation of the resazurin microtiter assay for rapid detec""],[6,2013,20,23966495,""Tuberculosis-Spoligo-Rifampin-Isoniazid Typing: an All-in-On""],[6,2012,0,24031916,""NITRATE REDUCTASE ASSAY USING SODIUM NITRATE FOR RAPID DETEC""],[8,2015,0,25899188,""Sensitivity Pattern of Second Line Anti-Tuberculosis Drugs a""],[2,2013,18,23862617,""Tuberculosis Clinical Trial Update and the Current Anti-Tube""],[6,2013,5,23603419,""Genotypes of Mycobacterium tuberculosis in patients at risk ""],[4,2008,22,19017461,""Rapid detection of rifampicin and isoniazid resistance in My""],[5,2012,7,29070310,""Integrated detection of multi- and extensively drug-resistan""],[2,2010,12,20419138,""Fitness of Mycobacterium tuberculosis Strains of the W-Beiji""],[5,2013,6,23827027,""Multidrug- and isoniazid-resistant tuberculosis in three hig""],[2,2010,61,20074402,""Diagnosis of drug-resistant tuberculosis: reliability and ra""]]"	"[""10.1128_AAC.46.8.2720_2722.2002"",""10.1128_AAC.47.11.3616_3619.2003"",""10.1128_JCM.43.4.1612_1616.2005"",""pub-1816"",""10.1128_JCM.01523_13"",""10.1590_S1517_83822012000300019"",""pub-0633"",""10.2174_09298673113209990166"",""10.1016_j.meegid.2013.04.010"",""pub-1645"",""10.5588_ijtld.11.0129"",""10.1371_journal.pone.0010191"",""10.5588_ijtld.12.0842"",""pub-1518""]"
"106"	"au0873x_bey"	"Beyers, N"	"39"	"11"	"[[4,2015,10,26511931,""Pathways to multidrug-resistant tuberculosis diagnosis and t""],[9,2016,5,26930400,""Comparing Tuberculosis Diagnostic Yield in Smear/Culture and""],[5,2017,1,28199375,""Has universal screening with Xpert R MTB/RIF increased the p""],[9,2014,34,25079599,""A Comparison of Multidrug-Resistant Tuberculosis Treatment C""],[6,2016,3,27725051,""Comparing laboratory costs of smear/culture and Xpert R MTB/""],[6,2015,4,26162363,""Comparing multidrug-resistant tuberculosis patient costs und""],[6,2006,37,17167961,""An outbreak of drug-resistant tuberculosis caused by a Beiji""],[4,2002,125,11986434,""Evaluation of young children in contact with adult multidrug""],[3,1999,82,10515823,""Transmission of a multidrug-resistant Mycobacterium tubercul""],[10,2001,135,11158121,""Analysis for a limited number of gene codons can predict dru""],[3,1996,21,8911459,""The 5-year outcome of multidrug resistant tuberculosis patie""]]"	"[""10.1186_s12913_015_1145_0"",""10.1371_journal.pone.0150487"",""10.1371_journal.pone.0172143"",""10.1371_journal.pone.0103328"",""10.5588_ijtld.16.0081"",""10.5588_ijtld.14.0703"",""pub-1791"",""10.1542_peds.109.5.765"",""10.1086_315054"",""10.1128_JCM.39.2.636_641.2001"",""pub-2077""]"
